у курахмы акаева сегодня день рождения оказывается поздравляю желаю прибавления в семействе всех благ тебе и твоим близким,1
дождались официальный трейлер иван царевич и серый волк смотреть всем толи еще будет,1
аааха сегодня в зале над всеми нами никита угарал а сам тоже ленился сегодня в зале был день лени и дикости всех поперло,1
наконец то я ужинаю после такого тяжелого дня завтра обещает быть напряженным днём поэтому нужно набираться сил и всё получится,1
смотря что за сайт и какие цели я не составляю на заказ если только за поддержку беру т е только на перспективу,1
решил леша сделать маше качельку дома когда сверлил в потолке то просверлид провода теперь мы сидим дома без света,0
а главное что все это легко можно было сделать в течении семестра я просто надеялся что все само собой получится балбес,1
бау бау бау настроение просто класс коенмилашка уверенно держится в трендах россии и украины лова,1
и что будет если я действительно дежурю в столовой ахахах вот причина моего невставания сегодня утро,1
притвелт я сейцчасм запежду заьбравт димск и тебе мир и процветание достопочтенный туземец будьсчастлив,1
мисс конгениальность при поступлении в университет ее просто попросили принести фото на диске,1
летом я если сам получу работу попробую тебя взять вместе будем а так я тебе помогу не лучше хэдхантера,1
как же сложно принимать решения я в тупике что же делать даже если я не совсем взрослая все равно хочу в беззаботное детство,0
норм но правда не пошел на гору сегодня у меня мозоль и она нарывает и я не смог одеть ботинки горнолыжные,0
хаха когда моя подруга летела в италию я просила передать привет папе она подумала что ее отцу и долго не втыкала,1
не обижайтесь кого я удалила из друзей просто я оствавляю тех с кем я посстоянно переписывась и дружу и гуляю,1
я с лучшими подругами перестала гулять ради него а он говорит что я ни разу не доказала свою любовь обидно,0
во вторник конфереша в среду посол британии а сегодня выставка со всякими блюдами разных стран вместо пары и поели и повеселились,1
по истории всеобщей три ну училка седня сказала что пятерки там у кого то одна тройка и остальные четыре,1
да вообще советую отличный такой сериал там в основе конечно история любви однако и убийства и прочее прочее,1
очень надеюсь что раз так сильно задержали рейс из екатеринбурга рейс из спб в берлин вы тоже задержите,0
батыстын саясаты санамызды улап битти ата бабаларымыз казирги омиримизди корген болса ериксиз коздери,0
этот мир на столько жесток что люди которым мы нравимся нам не нравятся а те которые нам нравятся мы не нравимся,0
несколько месяцев назад у меня умерла шиншилла да сих пор нахожу по углам квартиры ее какули и грущу,0
нашел хату на новый год нет че как лох будешь дома сидеть найди хату мам хватит,0
милая наша выздоравливай скорей и возвращайся к нам в ангарск нам очень тебя не хватает мы тебя любим,1
мама узнала какой у меня низкий гемоглобин орёт на меня пздц вот это всё потому что мясо не ешь ничо не ешь и всё в этом роде,0
ты короче должна знать что за илюша я вспомнил что мы все были у тебя в гостях та ты по любому помнишь,1
милая ты у меня красотка я знаю у тебя все еще впереди оставайся всегда такой я люблю тебя сестричка,1
снова начала смотреть зачем я не начала делать это раньше обожаю особенно они бывают такие,1
просто у кого из друзей ни спрошу получаю ответ что то типо я не знаю сама решай твои предки тупые ублюдки даже подсказать не могут,0
дошли наконец то руки до покупки билетов пытаюсь найти максимально удобный вариант голова взрывается,0
вот это я лох весь вечер корректировала мановскую работу и не сохранила радует то что успела все напечатать,0
я так устала от однообразных дней от одних и тех же лиц от постоянного безделья хочется чего то нового а всё такое обыденное,0
раньше ниче не слушала кроме рэпа но щас предстовляю как я еду в тачке под музыку,1
ребяяята если найлу сделали операцию то он с половиной месяца не будет так прыгать,0
так пахнет грудным молочком её маленькие ручки люблю её больше всего на свете,1
всегда страшно мимо проходить человек упал на рельсы на станции чистые пруды в московском метро,0
у кого то снежная борода а у меня вместо глаза мандарин,1
крутой психологический тренинг понравилось хоть немного разрядили обстановку перед завтрашним экзаменом,1
ну всё я сижу и ржу как идиот хд хотя почему как хд стерв и правда у нас очень интригующие отношения,1
господи как же я по вам соскучилась и не понятно когда увижу еще так плохо без вас,0
нахлынула волна воспоминаний я так скучаю слезы бегут рекою не вернуть тех дней когда вы были со мною,0
нина семёновна хочет что бы у меня по химии вышла а я то думала ей лиж бы засадить меня но у меня твёрдая уже не исправить,0
салюты каждый день как отзвуки былого веселья а вообще мне кажется это принцессы заказывают их на свадьбу хочу чтобы было бабах,0
полезные вещи сделанные мной за сегодня приготовила ужин и убралась делаю все но только не готовлюсь к экзаменам,0
почему постановщики фильмов делая по мотивам книгам так искажают его и самые эпические моменты просто не вырезают раздражает,0
глупо было ожидать от родителей что они настроят скайп к новому году по телефону надо одни и те же дежурные поздравления дважды,0
мне тоже надоело с если бы мы жили в одном городе я бы позвала тебя гуляять хахах а так не помогу ничем,0
брат пошел курить на площадку второй запер дверь после мы дружно от него убегали он этого не одобрил,1
иногда хочется заставить себя полюбить но к сожалению чувства по заказу не приходят и не уходят,0
я тоже не смотрел иронию судьбы с мне нравятся новогодние российские мюзиклы сказки не знаю почему так х,1
молокососы отбросы неуклюжая голодные игры орудие смерти город костей,1
у меня школа без медали универ без корочки и жизнь отличная не скучная причем твоя медаль к отличной жизни есть связь,1
путин говорит про резервы правительства и золотовалютные резервы мол денег у нас много не скулите окау,0
мы с тобой уже больше недели не общались я скучаю очень не хватает твоей поддержки очень многое хочется тебе рассказать,0
оооо ахаххаха привеееет ну как написал свои контрольные утра или вечера,1
величина интеллекта на планете есть константа а рост народонаселения усугубляется ростом продаж смартфонов,0
терь я знаю из отрадного человека наблюдать переезд со стороны забаааавно люди спортсмены как бэ а смска пришла с алкоголем и тортом,1
бедные парни ваши ти летние девочки сами не знают чего хотят мечась от одного к другому набивают себе цену в какой раз столкнулся,0
так это задротов только сдали остальные как я хд и препод у нас просто дрянь та еще,0
последние нулукатуки пора новый диск выпускать,1
из за этой гребанной школы не посмотрю шерлока онлайн все будут уже вкурсе кого там убили а я только приду домой ненавижу,0
магнитные линки штука хорошая и удобная только вот надо найти как папку для сохраннеия свою указать,1
когда к тебе обращаются с просьбой скажи мне только честно с ужасом понимаешь что сейчас придётся много врать,1
на данный момент меня всё устраивает главное у меня есть близкие люди которые меня любят ценят и уважение а остальное всё будет,1
снаступающимтвиттерский,0
почему же дети делают все это почему ребенок вырастает и убивает своих маму и папу приканчивает двух маленьких сестер,0
правдаа я рад ти тепер увидел дарагой даа я тожи они чем то напоминают меня с поругой пичаль,1
центральная площадь нашего города забита посетителями катка большая елка предновогоднее настроение а в шоколаде теперь нельзя курить,0
что это такое шипчики сам ты шипчик это пробирко держатель школьныеистории,1
замечательное утро замечательное ое декабря всем желаю такого же замечательного настроения,1
спасибо вам за этот клевый день я вас люблю,1
да ладно тебе обижается еще мой мир там группа есть по цитатам специализирутся не обижайся плз,1
я так растрогался когда мне вручили это даже слезу пустил,1
утром на рабочем столе меня встретила суриманская пипа спасибо находчивым коллегам гк,1
ты бы никогда не предположил что это тот же самый мужчина который мастурбировал на сцене перед тысячами,0
у нас всегда скрепки разваливались а вот из символа бакса зажимы для денег хорошие выходят,1
жаль александр геогиевич больше не ведет у нас и что вы будем без него делать получать эти липовые да кому они нужны когда знаний ноль,0
черт я не знаю идти или нет черт твою мать мне чет не охото вообще вообще да и наркоз и настроения нет думаю корочь и решаю,0
я уже столько раз видел но мне почему то все еще смешно,1
идешь а под ногами хруст хруст хруст хруст и забываешь про все не слыша музыку в наушниках бесподобно,1
когда я впервые услышал я представил высокого худого патлатого вокалиста потом увидел фото да клаус не такой,1
жесткий секс под мариупольским коксом ахахаха только с тобой могло такое произойти ахаха,1
ну это хоть привычнее что ли студенческий у меня всегда в самом далеком кармане рюкзака только вот очереди перед входом будут,0
жаль что в химии физике нет наименования боль очень кстати было бы вот моль есть а боли нету не в чем мои чувства измерить,0
у меня сестра когда в сизо сидела за полгода около кг набрала так что не вариант а вот читать это да читать это туда,1
а что получаеться валера тебе говорил обратное валера скажи так ли это или сила нагло врёт,1
о господи дешееевооо я выезжаааааю у нас в салоне от рублей покрыть шилаком,0
одноклассник целый день уже ходит и заставляет всех на нг танцевать венский вальс ахаха это так смешно выглядит такой брееед,1
я смущаюсь говорить об этом вслух но это связано с нашей поездкой в харьков с дорогой в ту сторону думай,1
сидит парень рядом меня сводят с ума его духи жаль что нельзя словами описать запах надеюсь когда нибудь я пойму как он называется,0
одна половина ярдов эт погашение долгов а вторая утонет в керченском проливе и где тут победа,0
вкуснее яишницы чем готовлю я не видела у меня самая ахуенная яишница я обожаю её она настолько вкусная что пиздец,1
надоело теперь есть цели хорошо закончить четверть на отлично выступить на отчетнике справить офигенно новый год,1
весь день ездила по магазинам выбирала подарки родителям на нг надеюсь им понравится ох и устала я сегодня,0
ма а ам я нашла кота дура тебе мужа ищи доброе всем рабочее утро,1
не знаю чем мы похожи тем что лохи вот хен хотя бы гэрилицо делать умеет а еще она неприметная всегда мимо нее в метро прохожу хд,1
на этой неделе надо записаться на прием к стоматологу а то в позапрошлом веселуха с зубами под нг случилась кетанов был моим утешением,0
бергея рыскалиева подозревают в пособничестве терроризму ну наконец и в наклоне пизанской башни запиш,1
извини я сегодня уже трем людям помогла тебе никак не могу лимит три человека в день мне жаль и тут меня вынесло аххахахахахахахахахахааха,0
танайд хоноё г хак хо даваажаргалынд н н гэ ээ зтэл гэ тэй в ч нг й япон э нэ ээ ч л нг й нин л юм,0
звезды в лужах делить с тобой теплый ужин делить с тобой оставаться нужным и быть с тобой вспомнила прослезилась,0
учёные заметили что в кредитных договорах в самом низу страницы есть пункты напечатанные очень мелким шрифтом но поздно заметили,0
не зря бэкапил карма через гпрс вааааще не работает через вафлю зацепился и благополучно дропнул все контакты,0
в моем сердце и в моей душе боль и обида я это не могу отпустить и забыть у меня не получается это сделать,0
правильно едьте в канаду будешь мне оттуда письма писать а я буду наслаждаться своей тленной жизн,1
коменда у нас зверь разбудить в утра с криками девочки где регистрация и на орать на меня это было жестоко,0
здравствуй егор доброго тебе дня мой дорогой желаю тебе хорошего настроения от всего сердца,1
я только добавила твит а он уже в избранных люблю свою ленту,1
мимими взаимно,1
сколько себя помню никогда не нравился девушкам с карими глазами ну хули я сделаю что я не высокий брюнет у меня смазливая внешность,1
депутаты хотят запретить чиновникам смартфоны и тут я такой со своей стройной легендой,1
так держать фотоаппарат может только реально крут этого не отнимешь,1
этот неловкий момент когда симпатия плавно перетекает в отвращение у меня так с любимой песней бывает,1
на своего будущего парня я скинула пакетик с холодной водой и крикнула ну чё айс,1
я то в курсе да молодчинки но жаль что конкуренции ни какой совершенно не было как в прошлом году,1
риа украли с утра тему про юревича интерфакс украл с утра две темы рукопожатные журналисты чо нахер кому нужны такие информагенства,0
это был самый лучший вечер я всех вас очень люблю спасибо что не забыли жду фотки потом побольше напишу,1
когда прилетает если есть время попробуй сегодня не думать завтра проснешься новый день новые мысли,1
итак ночь а в голове у меня из за вали застряла песня нига нига нига нига нига нига мазэфака ниганиганига за чтоо,1
никакого стабфонда кстати у россии нет потому что объём невозвратов по потребительским кредитам почти равен резервному фонду ой ёй,0
ванна с новыми арома пенками и маслами а потом ужин в кругу семьи что может быть лучше этого сегодня,1
так бы и провдил каждый день с тобой просто леч ничего не делать смотреть телик и прото отдыхать,1
какой ужас какими надо быть людьми что бы так по свински поступить но нечего олечка все равно вы самая суперская,0
я один раз в школу пришла в тапочках мне так стыдно было и это столько лет назад было а друзья до сих пор ржут,0
зашла на профиль билли джи после его анфолловинга до сих пор меня читает это радует,1
как вообще отдыхается а то я работаю и мне грустно,0
жиргээ р оронгуут л сайхан мэдээн д урсаж байна ямар сайхан юм бэ сэтгэл сэргэчихлээ,1
я писала так в детстве лет в пять помню писала маме мама я тибя люблю от таёного поклоника это нормально вообще,1
море солнечной и жизненной энергии,1
дождь как бы мне хотелось чтоб он смыл всё то что я помню о наших отношениях,0
яйцам не нравится плакатик про зажравшийся максимум если так что под временными аккаунтами скрываться и искать алкоголиков в тви смешно,1
если бы они вернулись я бы им все простила и я даже не знаю почему но они не вернутся,0
а вдруг этой ночью никто не умрёт а фанов моффат пожалеет скорее весь мир превратится в говно а люди станут добрее ночьшерлока,0
ой я вот вчера побегал так в этом инди на полчаса графона больше чем во всем некстгене вместе взятом,1
ненавижу когда не показывает человек на что ответил тебе нет таких синих палочек и потом после этого думай,0
хм как называется когда человек говорит сам с собой но пишет это в твиттер а потому еще и считает что это все кому то нужно,1
финал вышки у днепров серебро ура внукам буду хвастаться а я ведь в тоже в сборной играл ну как играл больше танцевал конечно,1
ага а ещё можно братьев попросить чтобы они у себя порылись у них в убежище полно книг,1
денис криминал ходячий то спицы в розетку сунет то спички палит и дом чуть не спалил он говорит я родился в спицах ото еще зебра,1
вот зачем он мне пишет он хочет чтобы мне плохо было каждый раз писать ему когда на са,1
этот год такой насыщенный веселая зима замечательная весна мегокрутое лето деньрожденческая осень,1
как то все не сподоблюсь завести отдельный тег для автомобилей ну да хрен с ним так вот хочу чайку,1
а мне озвучка ренарда совсем не понравилась актер вкладывает овердохерища лишних интонаций а ник ближе по голосу был,0
если вы взглянули в зеркало но никого там не обнаружили вы неотразимы,1
холодно холодно холодно холодно как же холодно то ёшкиматрёшки зима уходи уходи зима,0
с помощью нет что вы я не плачу,0
обычно называют роуз роузик и т д хд а тебя как нибудь по короче можно называть х,1
в этот новый год мне достаточно всего лишь одного поздравления но и его я не получу,0
а что только мне кажется что в музыке есть верхняя и бейсик темы и они могут не совпадать,1
мне наверное надо на лбу вытатуировать что кофе он и знаю же как правильно и все равно постоянно везде и всюду делаю ошибку,0
повадились звонить ночами если ответить молчат переадресовать на голосовую почту молчат,0
я сейчас осознала что я потеряю своих мужиков друганов после того как они обзаведутся своими семьями пздц,0
ну привет дорогой друг лапки к верху дизая начинается пиши приветы здесь звони,1
почему так трудно найти куртку на зиму не понимаю вообще куртка какого типа мне подошла бы по всем моим требованиям,1
не выспалась но мне норм видимо организм уже привык правда несколько дней и начинает трясти и появляются забавные визуальные искажения,1
вешаю плакат с кемами входит мама что это за группа май чемикал романс знаешь какое сейчас время время умирать,0
ну а за что их еще можно посчитать это же бональная информатика начальный курс,1
эх не напомнай он был одним их любимых героев но спс что про него во не забывают часто его вспоминают,0
плиииииииииз скатайте со мной на невский плииииииииииииииииииииииииииииииииииииииииз,0
уже не удивительно но виновных не найдут в крайнем случае кого то за халатность это же не бутыдку пива спереть,1
ты не предстовояешь любимка моя как ты мне стала дорога ты самый лучший человечек блин люблю тебя я без ьебя ни куда,1
настроение подобрано бодрое сегодня тот редкий случай когда хочется заняться домашними делами вперед,1
без ума от моего шкафа кажется я даже стараюсь почаще выходить в коридор чтобы на него полюбоваться спасибо за это,1
меня викос зафолловил после того как я ему рецепт теста на пиццу дал,1
нет ну что за фигня у меня завтра экзамен по актерскому мастерству и дефиле не в том не в другом я не уверенна,0
сходили погуляли это фотка страстного бульвара и трубной площади сделана ещё перед началом движения колонны р,1
а я хочу чтобы во время новогоднего обращения в в путин не подводил итоги а просто минут ловил ртом снежинки,1
вернули сегодня коммуникатор из ремонта отдавал с претензией что не включается и отказывается заряжаться оказалось,1
девочки на востоке воду холодную отключили воду пришлось в магазе покупать,0
лежу на диване и ничего не делаю хотя дел полно оправдываю свою лень тем что только что накрасила ногти,1
посмотрел слово с нойзом и охуел а на версусе не смог он так что бывают исключения,1
думаете мне нравится колледж да меня тошнит от него но терплю же ною да но терплю,0
сейчас читаю твит с концерта и думаю о том что будет творится у меня в ленте с по марта,1
ахаха дада если я помою ее вечером и лягу спать то она уже для меня будет грязная типа жирная ахаха,0
серия великолепна невероятная игра актеров даже не верится что сезон подошел к концу,0
накупила вкусностей сейчас будем хрумкать с девчёнками тц европарк,1
простите что только для пользователей но это лучшее приложение в пятницу спасибо,1
но у тебя тоже талант если красный диплом есть я не мало читаю хотя книг так есть штук с а может ты станеш знаменитой,1
ахахаххахааххаа лол ну про котов живущих у к и если бы в х курт с блейном поцеловались,1
и вообще я могу скинуть это лишь одному человеку а поделиться хочется со всем миром но поймет только семченко но жаль мне никиту,0
а я кайфую от этой погоды такая красота идет снег его освещает тусклый свет фонарей и все это как в сказке,1
а я уже и забыла что такое театр что такое хлопать было замечательно спасибо за прекрасный вечер,1
некоторые люди просто созданы для нытья поток их слов одни сплошные жалобы и недовольства наверно все же стоит отгораживать себя от них,0
проснулась умылась оделась пошла в школу пришла со школы посмотрела телик полепила из полимерной глины сижу в твиттере,1
мне просто еще и экзамены сдавать в волгограде хочу освоится там невозможно не грустить я люблю наш город и людей,1
это уже фэйк столь глубокомысленные речевые обороты не свойственны лидии аркадьевне,1
рассказал почему и вот именно такая же точка зрения у меня,1
первый день в школе а уже по английскому задали учить на завтра о боже помогите мне ааааааааааааа,0
с днем рождения всего самого прекрасного и замечательного ведь ты этого заслуживаешь не переставай вдохновлять нас всех,1
как не люблю коматозничать от температуры кажется что каша в голове почти готова и может вылезти наружу даже во сне глюки,0
московское мегафно не дает отключить входящие через сервис гид услуга числится в списке но не в том где можно вк,0
дорогие сделайте доброе дело лайкните фотографию в конкурсном альбоме спасибо за вашу помощь,1
настоящее счастье засыпать и просыпаться в объятиях любимого и родного человечка я люблю тебя котенок безумно скучаю,1
с ними проще всего за деньги справиться а те кто не даёт взяку может очень долго с ними мучаться,0
отрывок стиха для и не мучь меня заветом у меня заветов нет коль родился я поэтом то целуюсь как поэт,1
сегодня ночью вещаем со цены москва кто с нами,1
удовольствие от произведения оочень оочень надеюсь на ваш ответ спасибо заранее дорина,0
несколько кадров на память как народ умудрялся весь концерт стоять с телефонами не представляю,1
как они не поймут что есть редакторы косметологи стилисты которые помогают скрывать возрастные дефекты,0
и через комп не заходит и через телефон вконтакте вконтакте вконтакте вконтакте вконтакте вконтакте вконтакте,0
пришла домой сегодня на репетицию не пойду так как голос ещё не востановился в четверг возможно,1
дома вырубили свет и делать нечего но есть еще ноутбук айпад айфон и к нему чехол аккумулятор,0
тоже мне эксперт стариков питерский неудачник все по кухням свою теорию развивал а теперь пригодился,1
какие то странные тормоза видео при обновлении исходников по или это дисковая подсистема вероятно подтормаживает,1
меня нету да есть там лена белла и софи лена первая белла десятая софи двенадцатая,0
я бы не смог там опрожнится,1
й день пытаюсь превратить андроид приставку в медиасервер с пока не очень видимо придется эмуль линукса поднимать,0
была у врача сказал горло плохое живот подозрение на чето там на этот гастрит капец болит,0
место девушке в положении а на него примчится расталкивая всех какая то страшная баба непонятных лет,0
я всегда готова выслушать и помочь и сколько потом я слышу слов благодарности и мне пишут и вот не нуждаются а это пиздец как круто,1
украинский народ митингует сносит памятники минирует метро а я что а у меня репетиция мне вас жаль ребята честно но по моему это дурости,1
молния попала в статую статую иисуса христа в рио де жанейро фото класс повредило плохо,0
